Time;Channel B
(us);(mV)

-0,94234666;0,78740150
-0,94074666;1,18110200
-0,93914666;1,57480300
-0,93754666;0,78740150
-0,93594666;0,78740150
-0,93434666;1,18110200
-0,93274666;0,78740150
-0,93114666;0,78740150
-0,92954666;0,78740150
-0,92794666;1,18110200
-0,92634666;1,18110200
-0,92474666;1,57480300
-0,92314666;0,39370070
-0,92154666;0,78740150
-0,91994666;1,57480300
-0,91834666;1,18110200
-0,91674666;1,57480300
-0,91514666;1,57480300
-0,91354666;0,78740150
-0,91194666;1,18110200
-0,91034666;0,39370070
-0,90874666;0,39370070
-0,90714666;0,78740150
-0,90554666;0,39370070
-0,90394666;0,00000000
-0,90234666;1,18110200
-0,90074666;1,57480300
-0,89914666;0,78740150
-0,89754666;1,18110200
-0,89594666;0,78740150
-0,89434666;1,18110200
-0,89274666;1,18110200
-0,89114666;1,57480300
-0,88954666;0,78740150
-0,88794666;1,18110200
-0,88634666;0,78740150
-0,88474666;0,78740150
-0,88314666;0,78740150
-0,88154666;0,39370070
-0,87994666;1,18110200
-0,87834666;0,39370070
-0,87674666;1,18110200
-0,87514666;0,39370070
-0,87354666;1,18110200
-0,87194666;1,57480300
-0,87034666;0,78740150
-0,86874666;0,00000000
-0,86714666;0,39370070
-0,86554666;0,78740150
-0,86394666;1,18110200
-0,86234666;0,39370070
-0,86074666;0,39370070
-0,85914666;1,57480300
-0,85754666;1,57480300
-0,85594666;0,78740150
-0,85434666;1,57480300
-0,85274666;1,57480300
-0,85114666;0,78740150
-0,84954666;1,57480300
-0,84794666;0,39370070
-0,84634666;1,18110200
-0,84474666;0,39370070
-0,84314666;0,78740150
-0,84154666;0,00000000
-0,83994666;0,39370070
-0,83834666;0,39370070
-0,83674666;0,39370070
-0,83514666;1,57480300
-0,83354666;1,18110200
-0,83194666;0,39370070
-0,83034666;0,78740150
-0,82874666;0,78740150
-0,82714666;0,39370070
-0,82554666;0,39370070
-0,82394666;0,78740150
-0,82234666;1,18110200
-0,82074666;1,18110200
-0,81914666;1,57480300
-0,81754666;1,18110200
-0,81594666;1,57480300
-0,81434666;0,78740150
-0,81274666;1,96850400
-0,81114666;1,96850400
-0,80954666;1,18110200
-0,80794666;0,00000000
-0,80634666;0,78740150
-0,80474666;0,00000000
-0,80314666;1,57480300
-0,80154666;0,39370070
-0,79994666;1,57480300
-0,79834666;1,18110200
-0,79674666;0,39370070
-0,79514666;0,39370070
-0,79354666;0,78740150
-0,79194666;1,57480300
-0,79034666;0,39370070
-0,78874666;0,39370070
-0,78714666;1,18110200
-0,78554666;1,18110200
-0,78394666;0,78740150
-0,78234666;0,39370070
-0,78074666;1,18110200
-0,77914666;1,57480300
-0,77754666;1,18110200
-0,77594666;1,18110200
-0,77434666;1,18110200
-0,77274666;1,18110200
-0,77114666;1,18110200
-0,76954666;1,57480300
-0,76794666;0,39370070
-0,76634666;0,39370070
-0,76474666;0,00000000
-0,76314666;0,78740150
-0,76154666;0,78740150
-0,75994666;1,18110200
-0,75834666;0,78740150
-0,75674666;1,18110200
-0,75514666;0,78740150
-0,75354666;0,78740150
-0,75194666;1,57480300
-0,75034666;0,78740150
-0,74874666;1,18110200
-0,74714666;0,39370070
-0,74554666;1,18110200
-0,74394666;1,57480300
-0,74234666;1,57480300
-0,74074666;0,78740150
-0,73914666;0,78740150
-0,73754666;1,18110200
-0,73594666;1,18110200
-0,73434666;1,18110200
-0,73274666;1,18110200
-0,73114666;0,78740150
-0,72954666;1,18110200
-0,72794666;1,18110200
-0,72634666;1,18110200
-0,72474666;1,18110200
-0,72314666;1,18110200
-0,72154666;0,78740150
-0,71994666;0,78740150
-0,71834666;0,78740150
-0,71674666;0,39370070
-0,71514666;1,18110200
-0,71354666;0,78740150
-0,71194666;1,18110200
-0,71034666;1,18110200
-0,70874666;0,78740150
-0,70714666;1,18110200
-0,70554666;0,78740150
-0,70394666;1,18110200
-0,70234666;0,78740150
-0,70074666;0,78740150
-0,69914666;1,18110200
-0,69754666;1,18110200
-0,69594666;0,00000000
-0,69434666;1,18110200
-0,69274666;1,18110200
-0,69114666;0,78740150
-0,68954666;0,78740150
-0,68794666;0,39370070
-0,68634666;1,18110200
-0,68474666;0,78740150
-0,68314666;1,18110200
-0,68154666;0,39370070
-0,67994666;1,18110200
-0,67834666;0,78740150
-0,67674666;0,39370070
-0,67514666;1,18110200
-0,67354666;0,78740150
-0,67194666;1,18110200
-0,67034666;1,18110200
-0,66874666;0,39370070
-0,66714666;0,39370070
-0,66554666;0,78740150
-0,66394666;1,57480300
-0,66234666;1,18110200
-0,66074666;0,78740150
-0,65914666;-0,39370070
-0,65754666;0,39370070
-0,65594666;0,39370070
-0,65434666;0,78740150
-0,65274666;1,18110200
-0,65114666;1,18110200
-0,64954666;0,39370070
-0,64794666;0,39370070
-0,64634666;0,78740150
-0,64474666;1,18110200
-0,64314666;1,18110200
-0,64154666;1,18110200
-0,63994666;0,78740150
-0,63834666;1,18110200
-0,63674666;1,18110200
-0,63514666;1,18110200
-0,63354666;1,57480300
-0,63194666;1,18110200
-0,63034666;1,18110200
-0,62874666;1,18110200
-0,62714666;0,78740150
-0,62554666;1,18110200
-0,62394666;0,78740150
-0,62234666;1,57480300
-0,62074666;0,78740150
-0,61914666;1,18110200
-0,61754666;0,78740150
-0,61594666;0,00000000
-0,61434666;0,78740150
-0,61274666;-0,39370070
-0,61114666;0,78740150
-0,60954666;1,96850400
-0,60794666;0,78740150
-0,60634666;0,78740150
-0,60474666;0,39370070
-0,60314666;1,57480300
-0,60154666;0,78740150
-0,59994666;1,18110200
-0,59834666;1,18110200
-0,59674666;1,18110200
-0,59514666;0,78740150
-0,59354666;1,57480300
-0,59194666;1,18110200
-0,59034666;1,18110200
-0,58874665;1,18110200
-0,58714665;0,39370070
-0,58554665;0,78740150
-0,58394665;1,18110200
-0,58234665;0,78740150
-0,58074665;1,18110200
-0,57914665;1,18110200
-0,57754665;1,18110200
-0,57594665;1,18110200
-0,57434665;1,18110200
-0,57274665;1,18110200
-0,57114665;1,18110200
-0,56954665;1,18110200
-0,56794665;1,18110200
-0,56634665;0,39370070
-0,56474665;0,00000000
-0,56314665;1,18110200
-0,56154665;0,78740150
-0,55994665;0,78740150
-0,55834665;1,18110200
-0,55674665;0,78740150
-0,55514665;1,18110200
-0,55354665;0,39370070
-0,55194665;0,39370070
-0,55034665;0,78740150
-0,54874665;0,78740150
-0,54714665;0,78740150
-0,54554665;0,78740150
-0,54394665;0,78740150
-0,54234665;1,18110200
-0,54074665;0,78740150
-0,53914665;1,18110200
-0,53754665;1,18110200
-0,53594665;1,57480300
-0,53434665;1,18110200
-0,53274665;1,18110200
-0,53114665;1,18110200
-0,52954665;1,18110200
-0,52794665;1,57480300
-0,52634665;1,18110200
-0,52474665;0,78740150
-0,52314665;0,39370070
-0,52154665;0,39370070
-0,51994665;0,39370070
-0,51834665;1,57480300
-0,51674665;1,18110200
-0,51514665;0,78740150
-0,51354665;1,18110200
-0,51194665;1,18110200
-0,51034665;0,78740150
-0,50874665;0,78740150
-0,50714665;0,78740150
-0,50554665;0,78740150
-0,50394665;0,78740150
-0,50234665;0,39370070
-0,50074665;1,18110200
-0,49914665;1,96850400
-0,49754665;0,78740150
-0,49594665;1,18110200
-0,49434665;0,78740150
-0,49274665;1,18110200
-0,49114665;0,78740150
-0,48954665;0,39370070
-0,48794665;1,18110200
-0,48634665;0,39370070
-0,48474665;0,00000000
-0,48314665;1,18110200
-0,48154665;1,57480300
-0,47994665;1,18110200
-0,47834665;1,18110200
-0,47674665;0,78740150
-0,47514665;1,18110200
-0,47354665;1,57480300
-0,47194665;0,39370070
-0,47034665;0,00000000
-0,46874665;0,78740150
-0,46714665;1,18110200
-0,46554665;1,96850400
-0,46394665;0,78740150
-0,46234665;1,18110200
-0,46074665;0,78740150
-0,45914665;0,78740150
-0,45754665;0,78740150
-0,45594665;0,39370070
-0,45434665;0,78740150
-0,45274665;0,00000000
-0,45114665;0,39370070
-0,44954665;0,78740150
-0,44794665;0,00000000
-0,44634665;1,18110200
-0,44474665;1,18110200
-0,44314665;0,78740150
-0,44154665;1,18110200
-0,43994665;1,18110200
-0,43834665;0,78740150
-0,43674665;0,78740150
-0,43514665;0,78740150
-0,43354665;1,18110200
-0,43194665;0,78740150
-0,43034665;0,78740150
-0,42874665;0,78740150
-0,42714665;0,78740150
-0,42554665;1,57480300
-0,42394665;1,18110200
-0,42234665;0,39370070
-0,42074665;1,18110200
-0,41914665;0,78740150
-0,41754665;0,39370070
-0,41594665;0,78740150
-0,41434665;0,78740150
-0,41274665;1,57480300
-0,41114665;1,18110200
-0,40954665;0,78740150
-0,40794665;1,18110200
-0,40634665;0,78740150
-0,40474665;0,39370070
-0,40314665;0,39370070
-0,40154665;1,18110200
-0,39994665;1,57480300
-0,39834665;0,78740150
-0,39674665;0,39370070
-0,39514665;0,39370070
-0,39354665;1,96850400
-0,39194665;1,18110200
-0,39034665;1,18110200
-0,38874665;1,18110200
-0,38714665;0,78740150
-0,38554665;0,78740150
-0,38394665;0,39370070
-0,38234665;0,78740150
-0,38074665;0,78740150
-0,37914665;0,78740150
-0,37754665;0,78740150
-0,37594665;0,78740150
-0,37434665;1,18110200
-0,37274665;1,57480300
-0,37114665;1,18110200
-0,36954665;0,78740150
-0,36794665;0,78740150
-0,36634665;0,78740150
-0,36474665;0,78740150
-0,36314665;0,39370070
-0,36154665;1,18110200
-0,35994665;1,18110200
-0,35834665;-0,78740150
-0,35674665;0,78740150
-0,35514665;1,57480300
-0,35354665;1,18110200
-0,35194665;0,39370070
-0,35034665;0,78740150
-0,34874665;0,78740150
-0,34714665;0,39370070
-0,34554665;0,78740150
-0,34394665;1,18110200
-0,34234665;0,39370070
-0,34074665;1,18110200
-0,33914665;1,18110200
-0,33754665;0,78740150
-0,33594665;1,57480300
-0,33434665;0,39370070
-0,33274665;0,78740150
-0,33114665;0,00000000
-0,32954665;0,78740150
-0,32794665;0,39370070
-0,32634665;0,78740150
-0,32474665;0,78740150
-0,32314665;1,57480300
-0,32154665;0,78740150
-0,31994665;0,39370070
-0,31834665;1,57480300
-0,31674665;1,18110200
-0,31514665;0,39370070
-0,31354665;1,18110200
-0,31194665;0,39370070
-0,31034665;1,57480300
-0,30874665;0,39370070
-0,30714665;1,18110200
-0,30554665;0,78740150
-0,30394665;0,00000000
-0,30234665;1,18110200
-0,30074665;1,18110200
-0,29914665;1,18110200
-0,29754665;1,18110200
-0,29594665;1,18110200
-0,29434665;1,18110200
-0,29274665;0,39370070
-0,29114665;1,18110200
-0,28954665;0,78740150
-0,28794665;1,57480300
-0,28634665;1,18110200
-0,28474665;0,39370070
-0,28314665;0,78740150
-0,28154665;0,78740150
-0,27994665;0,78740150
-0,27834665;0,78740150
-0,27674665;0,78740150
-0,27514665;1,18110200
-0,27354665;0,78740150
-0,27194665;1,18110200
-0,27034665;0,00000000
-0,26874665;0,78740150
-0,26714665;0,00000000
-0,26554665;0,00000000
-0,26394665;1,18110200
-0,26234665;1,18110200
-0,26074665;1,57480300
-0,25914665;1,57480300
-0,25754665;0,39370070
-0,25594665;0,78740150
-0,25434665;0,00000000
-0,25274665;0,39370070
-0,25114665;0,39370070
-0,24954665;1,96850400
-0,24794665;1,57480300
-0,24634665;1,18110200
-0,24474665;0,39370070
-0,24314665;0,39370070
-0,24154665;0,78740150
-0,23994665;0,78740150
-0,23834665;0,39370070
-0,23674665;0,78740150
-0,23514665;0,78740150
-0,23354665;1,57480300
-0,23194665;1,18110200
-0,23034665;0,39370070
-0,22874665;1,18110200
-0,22714665;0,78740150
-0,22554665;0,78740150
-0,22394665;1,18110200
-0,22234665;0,78740150
-0,22074665;0,00000000
-0,21914665;1,57480300
-0,21754665;-0,39370070
-0,21594665;0,78740150
-0,21434665;0,78740150
-0,21274665;0,78740150
-0,21114665;0,78740150
-0,20954665;0,39370070
-0,20794665;0,39370070
-0,20634665;0,78740150
-0,20474665;1,57480300
-0,20314665;0,78740150
-0,20154665;0,78740150
-0,19994665;0,39370070
-0,19834665;0,78740150
-0,19674665;1,57480300
-0,19514665;1,18110200
-0,19354665;0,78740150
-0,19194665;1,18110200
-0,19034665;1,18110200
-0,18874665;1,96850400
-0,18714665;0,39370070
-0,18554665;0,39370070
-0,18394665;0,39370070
-0,18234665;0,78740150
-0,18074665;1,57480300
-0,17914665;1,96850400
-0,17754665;0,78740150
-0,17594665;0,78740150
-0,17434665;0,39370070
-0,17274665;1,18110200
-0,17114665;0,78740150
-0,16954665;1,18110200
-0,16794665;0,78740150
-0,16634665;1,18110200
-0,16474665;1,18110200
-0,16314665;1,18110200
-0,16154665;1,18110200
-0,15994665;1,18110200
-0,15834665;0,78740150
-0,15674665;0,39370070
-0,15514665;1,18110200
-0,15354665;0,39370070
-0,15194665;0,78740150
-0,15034665;0,78740150
-0,14874665;1,18110200
-0,14714665;0,78740150
-0,14554665;0,78740150
-0,14394665;0,78740150
-0,14234665;1,18110200
-0,14074665;0,39370070
-0,13914665;1,18110200
-0,13754665;1,18110200
-0,13594665;1,18110200
